,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
3472,1,0,3.4,54,25,13,372,1000,5004
3473,0,0,3.6,115,84,20,1192,600,5004
3474,1,0,4.1,142,84,13,330,700,5004
3475,0,0,3.8,35,53,21,79,1100,5004
3476,1,0,3.3,387,84,20,284,800,4123
3477,1,0,4.1,515,53,62,1447,150,5004
3478,1,0,3.6,197,84,20,1194,700,5004
3479,1,0,2.8,67,53,13,506,300,5004
3480,1,0,4.2,334,53,68,1639,200,5004
3481,1,0,4.2,175,53,20,1397,1000,5004
3482,1,0,3.5,131,84,20,234,800,5004
3483,1,0,3.8,207,84,62,1035,350,5004
3484,1,0,4.0,68,53,62,1152,250,5004
3485,1,0,3.5,180,84,20,1205,500,3862
3486,1,0,3.0,177,84,62,1181,400,2840
3487,1,0,3.5,108,53,62,1331,300,3813
3488,0,0,3.9,50,84,20,195,500,5004
3489,0,0,3.6,62,84,20,989,1500,5004
3490,1,0,3.9,191,84,62,1192,300,5004
3491,0,0,3.9,75,84,38,876,2000,5004
3492,1,0,4.0,136,53,20,1575,1000,5004
3493,1,0,4.0,738,84,20,623,750,5004
3494,0,0,3.7,116,84,62,1447,300,5004
3495,1,0,3.8,294,53,62,1455,350,5004
3496,1,0,3.6,124,53,62,195,600,5004
3497,1,0,2.8,31,84,20,1585,400,5004
3498,1,0,3.1,175,84,35,777,600,5004
3499,1,0,3.1,111,84,62,1215,600,5004
3500,1,0,3.8,373,53,62,1406,300,2327
3501,1,0,3.9,79,53,62,1152,250,5004
3502,0,0,3.8,118,84,20,1317,1900,5004
3503,1,0,3.4,51,53,20,1181,600,5004
3504,0,1,4.2,74,84,37,651,3000,5004
3505,0,0,2.8,161,84,21,537,1200,5004
3506,0,0,3.4,46,84,62,1382,350,5004
3507,0,0,3.2,167,84,20,1152,450,5004
3508,1,0,3.8,632,53,62,1186,500,989
3509,1,0,3.3,184,53,62,823,350,460
3510,1,0,3.9,55,53,20,607,800,1305
3511,0,0,3.9,123,84,43,1108,400,5004
3512,1,0,2.2,310,53,62,1461,750,5004
3513,1,0,3.7,353,84,20,1177,700,5004
3514,0,0,3.6,255,53,62,866,200,5004
3515,1,0,3.8,155,53,62,1214,400,5004
3516,1,0,2.8,89,84,41,556,500,5004
3517,1,0,4.1,31,53,62,819,300,5004
3518,0,1,3.0,83,84,20,1543,1200,5004
3519,1,0,3.2,379,84,20,1373,1000,5004
3520,0,0,3.8,688,53,20,602,1000,5004
3521,0,0,3.7,198,84,20,1205,700,5004
3522,0,0,3.9,90,84,13,394,700,5004
3523,0,0,2.8,70,80,20,1516,650,5004
3524,1,0,2.6,118,53,21,1192,1200,5004
3525,0,0,3.9,57,84,1,175,400,5004
3526,1,0,3.4,86,84,62,1152,300,2803
3527,1,0,2.1,242,53,62,195,400,5004
3528,1,0,3.1,509,53,62,1032,500,5004
3529,1,0,3.6,39,84,62,1447,400,5004
3530,1,0,3.4,242,80,62,1152,300,5004
3531,0,0,3.7,51,84,20,622,600,5004
3532,0,0,2.9,51,84,20,1231,600,5004
3533,1,0,2.8,36,84,20,706,700,5004
3534,1,0,2.8,511,84,62,1192,350,3788
3535,1,0,3.8,147,84,62,1323,400,5004
3536,0,0,2.1,342,53,62,280,500,5004
3537,0,0,3.3,47,53,62,1152,300,5004
3538,1,0,3.7,61,53,62,837,200,5004
3539,0,0,2.9,199,84,62,1585,450,5004
3540,0,0,2.6,84,84,41,1152,400,5004
3541,0,0,3.6,49,25,62,1583,300,5004
3542,1,0,2.2,479,53,20,1192,650,5004
3543,1,0,3.7,25,84,62,1192,500,5004
3544,1,0,3.1,104,53,62,1329,250,5004
3545,1,0,3.7,61,53,20,294,700,5004
3546,0,0,3.8,78,53,62,1192,350,5004
3547,1,0,2.4,56,53,20,1192,600,5004
3548,1,0,3.7,214,84,41,1152,700,5004
3549,0,0,3.5,44,53,62,1171,400,5004
3550,1,0,2.6,329,53,20,943,700,1245
3551,1,0,3.3,68,53,12,226,250,2287
3552,1,0,3.3,44,53,62,815,300,5004
3553,0,1,3.6,54,84,20,1275,1100,5004
3554,1,0,2.6,158,53,62,1152,300,2430
3555,1,0,3.1,152,53,20,197,600,1103
3556,1,0,3.0,382,53,20,519,1000,5004
3557,1,0,2.4,125,84,20,1197,500,737
3558,0,1,4.4,1710,9,60,686,1200,5004
3559,1,1,3.5,262,9,60,721,1500,5004
3560,0,1,4.7,6876,84,56,675,2400,5004
3561,0,0,4.6,5892,84,56,35,2500,5004
3562,0,1,4.1,466,84,21,1344,1000,5004
3563,0,0,4.0,1075,84,4,877,1450,5004
3564,0,0,3.9,75,84,38,876,2000,5004
3565,1,0,2.6,118,53,21,1192,1200,5004
3566,0,1,4.9,6375,0,20,811,1600,5004
3567,0,1,4.4,201,0,20,718,1300,5004
3568,1,1,4.2,3230,0,25,1152,1600,5004
3569,0,1,4.4,1149,0,21,1365,1100,5004
3570,1,0,3.9,420,0,20,110,800,5004
3571,1,0,3.0,102,0,20,1585,600,5004
3572,1,1,4.0,0,39,20,704,1100,5004
3573,0,1,4.7,10413,42,21,1319,1400,5004
3574,0,1,4.4,1533,42,54,1124,2000,5004
3575,1,1,4.5,3125,42,21,1229,1500,5004
3576,0,1,4.2,1721,42,20,635,1200,5004
3577,1,1,4.4,2493,3,57,1339,900,5004
3578,0,1,4.7,3852,28,20,1321,1600,5004
3579,1,1,4.5,3458,42,20,1396,1300,5004
3580,1,1,4.9,2178,42,21,132,1500,5004
3581,1,1,4.2,2616,42,20,512,1300,5004
3582,0,1,4.1,2456,28,20,1489,1000,5004
3583,1,1,4.4,455,44,21,1152,1500,5004
3584,1,1,4.5,710,44,20,1005,1500,5004
3585,0,1,4.1,782,40,20,1371,1500,5004
3586,1,1,4.4,677,44,20,1377,1500,5004
3587,1,1,4.0,1851,43,20,1152,600,5004
3588,0,1,4.3,2241,42,20,607,1100,5004
3589,1,0,4.1,6875,42,20,1398,750,5004
3590,1,1,3.9,484,42,20,1423,700,5004
3591,0,1,3.9,1388,42,46,716,1400,5004
3592,0,1,4.2,117,44,20,1421,800,5004
3593,0,1,4.3,104,44,20,1160,1000,5004
3594,0,0,3.7,202,28,20,1310,900,5004
3595,0,1,4.1,353,40,37,800,2000,5004
3596,0,0,3.8,38,43,20,1446,900,5004
3597,0,1,3.9,165,28,20,1588,1000,5004
3598,0,0,3.9,371,22,20,1583,400,5004
3599,0,0,3.3,177,28,20,1218,950,5004
3600,0,1,3.5,32,42,20,1192,1000,5004
3601,1,1,4.5,1874,0,13,392,900,5004
3602,1,0,4.1,464,0,13,342,500,5004
3603,1,0,3.8,100,0,13,486,700,5004
3604,1,0,4.0,204,0,14,348,500,5004
3605,1,0,3.9,331,0,13,1191,200,5004
3606,1,0,3.8,613,0,13,470,600,5004
3607,1,0,3.0,61,0,13,330,650,5004
3608,1,0,3.6,41,0,13,399,600,5004
3609,0,0,4.0,147,0,13,434,400,5004
3610,0,0,3.6,61,0,13,330,500,5004
3611,1,0,3.8,208,0,19,364,650,5004
3612,1,1,3.9,487,0,13,708,700,5004
3613,0,0,3.8,63,0,13,330,500,5004
3614,0,0,4.2,221,39,13,504,200,5004
3615,1,0,4.1,60,39,13,449,600,5004
3616,0,0,4.7,14654,42,16,336,900,5004
3617,0,0,4.5,3826,42,13,467,800,5004
3618,0,0,4.0,2729,42,13,398,1300,5004
3619,0,0,4.4,159,42,17,465,600,5004
3620,1,0,4.4,2859,42,13,335,600,5004
3621,0,1,4.3,1463,42,13,404,800,5004
3622,1,1,4.3,1800,42,22,658,900,5004
3623,1,0,4.5,2594,42,33,951,500,5004
3624,1,1,4.4,197,42,13,496,800,5004
3625,1,0,4.4,939,42,13,433,900,5004
3626,1,1,4.2,468,42,13,387,800,5004
3627,1,0,4.7,1022,44,17,429,550,5004
3628,0,1,4.4,464,41,13,401,800,5004
3629,0,1,4.5,546,42,13,410,900,5004
3630,1,0,4.1,50,28,13,500,600,5004
3631,1,1,4.2,2709,40,13,402,1000,5004
3632,1,1,4.0,1509,40,13,381,900,5004
3633,1,0,4.5,334,42,33,777,500,5004
3634,0,0,4.2,1355,44,13,425,700,5004
3635,1,1,4.2,869,42,13,337,600,5004
3636,1,0,4.2,1059,42,13,392,800,5004
3637,1,0,4.1,137,42,13,450,1200,5004
3638,1,0,4.1,306,44,13,412,600,5004
3639,1,1,4.1,400,42,15,420,1200,5004
3640,1,1,4.2,1692,42,13,457,650,5004
3641,1,0,4.0,508,28,19,458,1000,5004
3642,1,1,4.2,239,28,22,347,600,5004
3643,1,0,4.2,99,44,33,779,900,5004
3644,1,1,4.4,4386,28,22,1464,600,5004
3645,1,0,4.3,480,42,13,510,450,5004
3646,1,0,4.0,310,30,13,386,750,5004
3647,0,0,4.1,172,44,13,363,650,5004
3648,1,0,4.1,90,42,13,381,600,5004
3649,1,0,4.0,41,3,41,440,400,5004
3650,1,0,3.8,47,42,13,453,600,5004
3651,0,0,3.9,124,3,13,444,500,5004
3652,1,0,4.1,323,44,13,340,700,5004
3653,1,0,3.9,153,28,41,425,400,5004
3654,0,0,4.1,367,44,13,330,350,5004
3655,1,0,4.2,413,42,13,427,700,5004
3656,0,0,3.8,69,3,14,348,700,5004
3657,0,0,3.5,66,42,13,330,300,5004
3658,1,0,4.2,450,30,13,360,400,5004
3659,0,0,3.8,109,42,13,381,800,5004
3660,1,0,3.7,59,22,13,441,600,5004
3661,1,0,3.9,247,30,13,404,400,5004
3662,1,0,3.7,132,28,13,502,400,5004
3663,1,0,2.7,85,28,13,494,500,5004
3664,1,0,3.8,187,28,13,337,500,5004
3665,1,0,4.0,304,38,29,1152,450,5004
3666,1,0,3.9,582,37,29,920,450,5004
3667,1,0,4.1,783,0,62,1593,300,5004
3668,1,0,4.0,245,0,62,200,400,5004
3669,1,0,4.5,206,22,30,952,400,5004
3670,1,0,3.7,214,0,62,1041,200,5004
3671,1,0,3.9,340,22,62,1578,400,5004
3672,1,0,3.4,147,0,62,1042,400,5004
3673,1,0,3.3,909,38,62,1173,250,5004
3674,1,0,4.2,189,43,62,1641,300,5004
3675,1,0,4.0,201,0,70,1118,200,5004
3676,1,0,4.1,56,22,72,1514,250,5004
3677,1,0,4.1,497,41,62,999,600,5004
3678,1,0,4.0,350,22,62,321,600,5004
3679,1,0,4.0,175,22,62,1640,100,5004
3680,1,0,2.9,257,0,62,1152,250,5004
3681,1,0,3.7,132,28,13,502,400,5004
3682,1,0,4.1,417,30,62,328,500,5004
3683,1,0,4.1,211,45,9,222,150,5004
3684,1,0,4.0,360,38,72,1177,500,5004
3685,1,0,4.0,187,0,62,42,400,5004
3686,1,0,3.6,474,0,62,1231,450,5004
3687,1,0,4.3,1587,42,20,150,550,5004
3688,1,0,4.5,554,0,30,771,400,5004
3689,1,0,4.2,465,0,62,1056,400,5004
3690,1,0,4.0,356,45,29,233,650,5004
3691,0,0,3.9,625,42,20,556,600,5004
3692,1,0,4.2,424,38,62,264,250,5004
3693,1,0,4.1,128,0,62,1152,150,5004
3694,1,0,3.7,218,42,67,1503,600,5004
3695,1,0,4.2,95,30,11,212,400,5004
3696,1,0,3.9,187,0,62,292,600,5004
3697,1,0,4.0,137,45,62,1605,250,5004
3698,1,0,3.9,179,0,62,1457,250,5004
3699,1,0,4.3,3605,43,62,1631,400,5004
3700,1,0,4.1,1959,43,62,1106,600,5004
3701,1,0,3.9,330,38,20,602,600,5004
3702,1,0,3.9,331,0,13,1191,200,5004
3703,1,0,4.0,334,28,62,1585,300,2679
3704,1,0,3.9,224,38,72,1192,250,5004
3705,1,0,3.8,98,38,20,1152,400,5004
3706,1,0,4.1,840,22,62,1591,300,5004
3707,1,0,3.6,519,28,20,1585,400,118
3708,1,0,3.9,62,28,62,322,300,5004
3709,1,0,4.0,293,43,45,1640,250,5004
3710,1,0,2.9,177,0,62,1192,300,5004
3711,1,1,4.1,1242,42,20,1152,600,5004
3712,1,0,3.8,99,0,20,1585,350,2692
3713,1,0,3.9,56,0,62,233,300,5004
3714,1,0,4.2,1076,42,69,1117,400,5004
3715,1,0,3.9,236,22,62,1377,400,5004
3716,1,0,4.0,1986,28,20,292,800,5004
3717,1,0,3.6,45,28,62,309,300,5004
3718,1,0,3.4,137,0,72,280,500,5004
3719,1,0,4.3,385,0,72,1388,500,5004
3720,1,0,3.9,70,3,30,765,350,5004
3721,1,0,3.6,621,22,62,320,400,5004
3722,1,0,3.9,52,0,62,1585,300,5004
3723,1,0,4.5,334,42,33,777,500,5004
3724,1,0,4.3,475,0,72,1461,600,5004
3725,1,0,4.0,196,41,62,1152,500,5004
3726,1,0,3.8,53,44,62,914,350,5004
3727,1,0,2.9,127,0,62,563,300,5004
3728,1,0,4.0,113,0,62,589,400,820
3729,1,0,3.8,509,22,62,320,500,5004
3730,1,0,3.9,420,0,20,110,800,5004
3731,1,1,4.1,2724,0,20,294,800,5004
3732,1,1,4.0,202,28,62,1472,700,5004
3733,1,0,3.8,101,81,29,1186,500,5004
3734,1,0,3.9,160,41,29,269,650,5004
3735,1,0,4.0,253,30,30,771,300,5004
3736,1,0,4.0,64,22,20,1587,300,3763
3737,1,0,2.3,298,7,62,284,450,5004
3738,1,0,3.8,120,22,20,299,600,5004
3739,1,0,3.6,382,42,20,1033,600,5004
3740,1,0,4.3,650,43,62,1543,250,5004
3741,1,0,2.7,159,28,62,1461,750,5004
3742,1,0,3.9,438,0,20,195,650,5004
3743,1,0,3.9,467,0,20,110,550,5004
3744,1,0,4.0,457,43,29,928,500,5004
3745,1,0,3.9,210,30,11,776,400,5004
3746,1,0,4.0,79,30,62,1075,100,5004
3747,1,0,4.1,164,30,62,254,400,5004
3748,1,0,3.7,111,3,20,42,800,5004
3749,1,0,3.2,136,3,20,1205,500,5004
3750,1,0,3.0,102,0,20,1585,600,5004
3751,1,0,3.9,97,30,62,1543,200,5004
3752,1,0,3.8,151,22,70,1117,400,5004
3753,1,0,3.6,218,0,20,284,600,5004
3754,1,0,4.6,406,3,20,0,1000,5004
3755,1,0,3.9,148,22,69,1117,200,5004
3756,1,0,3.8,139,42,62,1587,200,3214
3757,1,0,4.0,750,24,62,1152,250,5004
3758,1,1,3.9,487,0,13,708,700,5004
3759,1,0,3.9,357,0,62,1192,400,5004
3760,1,0,4.2,702,44,30,180,450,5004
3761,1,0,4.1,888,40,13,393,800,5004
3762,1,0,4.1,414,44,12,1022,300,5004
3763,1,0,4.1,230,28,0,179,500,5004
3764,1,0,3.1,53,38,62,815,100,5004
3765,1,0,4.3,277,44,62,1152,450,5004
3766,1,0,4.0,260,28,62,1152,300,5004
3767,1,0,3.9,50,22,62,195,450,5004
3768,1,0,4.1,1022,22,30,771,500,5004
3769,1,0,3.3,394,44,62,1152,400,5004
3770,1,0,4.0,166,30,62,1585,400,676
3771,1,0,4.0,457,38,20,1152,550,5004
3772,1,0,4.1,93,22,20,985,700,5004
3773,1,0,4.2,450,30,13,360,400,5004
3774,1,0,3.9,45,22,30,209,400,5004
3775,1,0,4.0,96,3,29,1109,600,5004
3776,1,0,3.1,266,22,20,515,550,5004
3777,1,0,3.8,59,22,62,1543,200,147
3778,1,0,3.9,163,22,62,1593,300,5004
3779,1,0,3.2,68,22,20,1615,400,5004
3780,1,0,4.6,117,38,30,771,300,5004
3781,1,0,4.0,326,22,29,1633,200,5004
3782,1,0,4.1,313,38,72,929,650,5004
3783,1,0,3.8,101,28,62,1632,200,5004
3784,1,0,4.4,351,43,13,491,500,5004
3785,1,0,3.7,327,0,72,1181,500,5004
3786,1,0,3.9,498,43,62,1634,300,5004
3787,1,0,4.0,84,0,62,854,400,3803
3788,1,1,4.2,174,30,20,921,800,5004
3789,1,0,4.1,57,38,12,1019,200,5004
3790,1,0,4.3,189,41,0,179,400,5004
3791,1,1,4.4,197,42,13,496,800,5004
3792,1,0,3.9,101,3,30,952,400,5004
3793,1,1,4.1,1541,0,20,1050,800,5004
3794,1,0,3.6,192,0,29,914,450,5004
3795,1,0,3.9,73,3,72,1574,400,5004
3796,1,0,3.9,50,30,62,1583,200,2650
3797,1,0,4.3,245,42,62,1664,600,5004
3798,1,0,4.0,136,22,20,623,750,5004
3799,1,0,3.9,170,0,62,1059,300,5004
3800,1,0,4.2,213,28,30,955,400,5004
3801,1,0,3.9,49,3,13,330,600,5004
3802,1,0,3.9,106,44,29,915,600,5004
3803,1,0,3.9,85,28,62,1486,300,5004
3804,1,0,4.1,205,42,62,815,250,5004
3805,1,0,3.8,60,0,62,201,300,5004
3806,1,1,4.5,799,0,20,714,800,5004
3807,1,0,3.2,64,0,62,1264,250,5004
3808,1,0,3.9,670,0,20,1152,500,5004
3809,1,0,4.1,119,22,62,1574,200,5004
3810,1,0,3.7,130,38,21,622,1200,5004
3811,1,0,4.1,189,41,30,765,300,5004
3812,1,0,3.8,47,28,69,1117,100,5004
3813,1,0,4.1,55,42,9,208,400,5004
3814,1,0,3.7,94,22,62,1177,400,5004
3815,1,0,3.1,89,0,62,1370,350,5004
3816,1,0,3.5,221,0,70,1115,400,5004
3817,1,1,3.9,74,0,20,242,700,5004
3818,1,0,3.7,83,22,62,263,350,5004
3819,1,0,4.1,137,42,13,450,1200,5004
3820,1,1,4.2,541,42,26,1261,1000,5004
3821,1,0,3.6,95,38,62,1331,300,5004
3822,1,0,4.6,4650,44,46,31,1500,5004
3823,1,0,3.2,49,42,62,118,300,5004
3824,1,0,4.1,50,28,13,500,600,5004
3825,1,0,3.0,122,3,20,607,500,5004
3826,1,0,3.9,85,44,62,1152,400,5004
3827,1,0,4.2,174,43,13,330,600,5004
3828,1,1,4.1,218,42,20,1235,600,5004
3829,1,0,4.0,108,0,62,1152,300,5004
3830,1,0,3.6,144,22,62,1543,150,96
3831,1,0,3.8,281,30,20,281,800,5004
3832,1,0,3.8,151,30,30,771,350,5004
3833,1,0,3.7,58,42,62,1152,200,5004
3834,1,1,3.9,484,42,20,1423,700,5004
3835,1,0,3.9,106,22,62,1543,150,5004
3836,1,0,3.9,551,44,62,816,600,5004
3837,1,0,4.2,169,28,13,359,600,5004
3838,1,0,3.9,347,28,20,607,600,5004
3839,1,0,3.7,197,22,62,1567,400,2672
3840,1,0,2.8,261,22,20,1036,700,5004
3841,1,0,4.0,108,30,62,327,500,5004
3842,1,0,4.1,83,43,13,425,700,5004
3843,1,1,4.2,344,42,20,1152,500,5004
3844,0,0,4.0,72,43,62,1645,100,5004
3845,1,0,3.7,85,3,29,37,600,3848
3846,1,0,3.5,323,38,62,1073,500,5004
3847,1,0,3.8,337,0,20,64,800,5004
3848,1,0,2.8,151,44,20,1202,700,5004
3849,1,0,4.0,186,44,2,186,500,5004
3850,1,0,4.1,162,22,30,765,400,5004
3851,1,1,4.2,325,44,20,1201,800,5004
3852,1,0,4.2,289,3,62,6,400,5004
3853,1,0,4.4,98,37,29,1180,400,5004
3854,1,0,3.9,419,7,62,1470,800,5004
3855,1,0,4.0,777,43,20,1001,750,5004
3856,1,1,3.8,362,30,20,289,600,5004
3857,1,0,3.9,409,28,20,1192,500,5004
3858,1,0,3.8,190,22,62,1569,250,674
3859,1,0,4.1,61,22,45,815,200,5004
3860,1,0,3.7,479,0,20,602,850,5004
3861,1,0,4.3,287,41,29,1152,400,3960
3862,1,0,4.0,41,3,41,440,400,5004
3863,1,0,4.2,182,22,9,213,400,5004
3864,1,0,3.6,96,38,62,1035,300,5004
3865,1,0,3.7,829,22,20,1075,850,5004
3866,1,0,3.9,69,42,12,1019,150,5004
3867,1,0,4.0,985,22,20,236,800,5004
3868,1,1,3.5,59,22,20,1275,700,5004
3869,1,0,3.4,277,0,66,1451,250,5004
3870,1,0,4.0,144,0,29,1461,750,5004
3871,1,0,4.0,571,38,20,206,600,5004
3872,1,0,2.9,116,3,20,519,1000,5004
3873,1,0,4.0,59,41,62,1412,300,5004
3874,1,0,4.1,60,39,13,449,600,5004
3875,1,0,2.8,227,22,62,264,500,5004
3876,1,0,4.1,799,30,13,435,400,5004
3877,1,0,3.5,735,0,20,46,600,5004
3878,1,0,4.1,270,38,62,130,500,5004
3879,1,0,2.8,137,38,62,1152,500,5004
3880,1,0,4.0,74,38,0,179,500,5004
3881,1,0,3.8,214,44,20,1350,700,5004
3882,1,0,3.9,110,42,30,946,200,5004
3883,1,0,3.9,237,42,62,1547,200,5004
3884,1,0,3.6,41,0,13,399,600,5004
3885,1,0,3.9,95,0,72,1052,400,5004
3886,1,0,3.6,90,44,62,824,500,5004
3887,1,0,3.8,254,0,20,280,800,5004
3888,1,0,3.9,92,30,62,228,200,5004
3889,1,0,3.9,42,28,30,1117,250,5004
3890,1,0,4.0,138,42,12,1021,150,5004
3891,1,0,3.6,59,22,29,1335,300,5004
3892,1,0,3.9,152,44,29,1292,500,239
3893,1,0,4.2,600,44,30,771,900,5004
3894,1,1,3.9,601,22,20,1088,1000,5004
3895,1,1,4.1,454,28,20,693,700,5004
3896,1,0,4.0,199,0,62,1152,300,5004
3897,1,0,3.9,169,0,72,283,450,5004
3898,1,0,3.7,483,41,20,759,800,5004
3899,1,0,3.8,1071,0,20,233,500,5004
3900,1,0,4.1,66,43,20,1086,1000,5004
3901,1,1,4.1,732,22,13,403,1200,5004
3902,1,0,4.3,480,42,13,510,450,5004
3903,1,0,4.0,128,0,30,945,230,5004
3904,1,0,3.8,376,0,62,1200,500,5004
3905,1,0,3.7,42,28,62,1192,500,5004
3906,1,0,4.0,76,40,62,1598,300,5004
3907,1,0,4.1,778,38,13,381,700,185
3908,1,0,3.8,473,42,20,1593,500,137
3909,1,0,4.2,78,22,20,266,400,5004
3910,1,0,4.1,361,42,72,262,400,5004
3911,1,0,3.7,62,22,62,63,500,5004
3912,1,0,3.9,296,41,72,1152,400,3191
3913,1,0,4.2,556,42,62,1668,400,5004
3914,1,0,3.9,138,0,62,1323,300,5004
3915,1,0,3.8,208,0,19,364,650,5004
3916,1,0,4.2,251,30,30,771,300,5004
3917,1,0,2.8,138,0,62,1447,300,5004
3918,1,0,2.9,42,0,62,1428,250,87
3919,1,0,4.0,229,42,30,952,500,5004
3920,1,0,3.6,82,38,62,1501,400,5004
3921,1,0,3.9,204,22,1,655,600,5004
3922,1,0,4.0,66,28,9,215,600,5004
3923,1,0,4.0,410,42,62,83,300,5004
3924,1,0,4.0,63,42,62,226,150,2172
3925,1,0,3.9,44,22,13,430,300,5004
3926,1,0,4.0,89,28,0,179,500,5004
3927,1,0,4.1,192,30,30,787,300,5004
3928,1,0,3.1,177,3,62,41,250,5004
3929,1,0,3.9,124,0,62,1192,400,5004
3930,1,0,4.4,7210,42,20,302,600,5004
3931,1,0,4.0,61,41,16,460,700,3243
3932,1,0,3.9,45,43,62,619,550,5004
3933,1,0,3.9,60,22,62,1332,400,5004
3934,1,1,4.2,468,42,13,387,800,5004
3935,1,1,3.9,885,28,20,1152,900,5004
3936,1,0,4.2,465,0,62,1175,300,5004
3937,1,0,2.9,95,0,29,1428,700,5004
3938,1,1,4.1,719,22,13,416,950,5004
3939,1,0,4.2,249,0,32,208,500,5004
3940,1,0,3.8,41,44,62,233,200,5004
3941,1,0,4.5,181,22,20,1072,1200,5004
3942,1,1,4.5,1874,0,13,392,900,5004
3943,1,0,4.0,76,28,62,1019,150,5004
3944,1,1,4.1,1336,22,20,1371,800,5004
3945,1,0,3.0,96,0,62,1192,300,5004
3946,1,1,3.4,409,22,20,1371,750,5004
3947,1,0,3.6,64,7,20,589,400,5004
3948,1,0,3.7,91,22,0,179,350,5004
3949,1,0,4.2,969,42,62,1543,200,104
3950,1,0,4.4,290,3,12,215,400,23
3951,1,1,4.2,1430,28,20,63,800,5004
3952,1,0,3.8,613,0,13,470,600,5004
3953,1,0,3.9,356,22,20,1192,450,5004
3954,1,0,4.0,204,0,14,348,500,3943
3955,1,0,4.0,957,30,62,1352,500,5004
3956,1,0,3.9,321,43,20,42,500,5004
3957,1,0,3.7,178,0,62,1192,400,5004
3958,0,0,4.3,315,0,51,1055,300,5004
3959,1,1,4.1,971,30,54,1309,1500,5004
3960,1,0,3.7,141,22,20,53,500,5004
3961,1,0,3.9,368,22,20,49,550,5004
3962,1,0,3.9,116,22,20,301,900,5004
3963,1,0,3.9,255,0,20,49,500,5004
3964,1,1,4.0,1509,40,13,381,900,5004
3965,1,0,4.1,598,3,62,1152,400,3819
3966,1,0,3.9,823,42,20,556,550,5004
3967,1,0,3.9,153,28,41,425,400,5004
3968,1,1,4.0,1014,28,58,880,1300,5004
3969,1,0,4.1,205,30,30,952,300,5004
3970,1,0,3.8,122,42,0,179,400,5004
3971,1,0,3.9,191,0,62,254,300,5004
3972,1,0,3.7,184,0,62,856,400,5004
3973,1,0,3.9,126,30,62,1585,400,101
3974,1,0,3.8,208,3,20,235,700,5004
3975,1,1,4.2,2709,40,13,402,1000,2960
3976,1,1,4.2,869,42,13,337,600,5004
3977,1,0,4.2,140,22,13,381,800,5004
3978,1,0,3.9,178,28,30,765,400,5004
3979,1,0,4.2,166,42,62,815,300,5004
3980,1,0,3.8,231,38,13,392,600,1478
3981,1,0,3.9,214,0,20,1236,600,5004
3982,1,0,4.3,278,22,62,1543,150,94
3983,1,0,3.9,374,38,20,264,750,5004
3984,1,0,3.7,91,38,20,1249,550,5004
3985,1,0,3.9,202,3,62,1192,250,5004
3986,1,0,3.9,92,28,62,1598,300,120
3987,1,0,4.1,1112,42,20,287,750,5004
3988,1,0,3.9,320,3,20,1192,650,5004
3989,1,0,3.9,1189,0,62,1192,500,5004
3990,1,0,3.9,247,30,13,404,400,5004
3991,1,0,3.7,53,41,13,471,450,5004
3992,1,0,3.7,195,0,62,1152,400,3789
3993,1,0,3.8,84,22,62,576,400,5004
3994,1,1,4.4,9041,41,22,1464,600,5004
3995,1,0,3.7,135,0,20,1192,500,5004
3996,1,0,2.6,208,28,20,600,650,83
3997,1,0,4.2,1059,42,13,392,800,3166
3998,1,0,4.3,336,42,20,553,800,5004
3999,1,0,3.9,459,22,62,260,600,5004
4000,1,0,4.1,1956,43,20,199,650,5004
4001,1,0,3.8,122,30,20,1084,700,5004
4002,1,0,3.0,57,30,62,1325,400,5004
4003,1,0,3.9,180,22,29,607,600,5004
4004,1,0,4.2,701,41,29,1177,450,5004
4005,1,0,3.7,70,43,12,222,250,5004
4006,1,1,4.1,364,30,20,1661,1200,5004
4007,1,1,4.1,1543,28,20,163,1000,5004
4008,1,0,4.0,100,44,30,173,150,5004
4009,1,0,4.2,166,41,13,425,700,5004
4010,1,0,3.7,434,41,62,1419,400,5004
4011,1,1,4.0,235,42,20,1137,800,5004
4012,1,0,2.8,62,0,20,1456,500,5004
4013,1,0,4.1,129,28,20,1481,800,5004
4014,1,0,3.8,94,3,41,672,1100,5004
4015,1,1,4.2,1168,41,57,881,1300,5004
4016,1,1,4.1,1845,38,13,341,600,5004
4017,1,0,3.9,519,41,20,607,500,5004
4018,1,0,4.1,90,42,13,381,600,5004
4019,1,1,4.2,2192,28,60,10,1200,5004
4020,1,0,3.1,120,43,20,1192,500,5004
4021,1,0,3.6,218,22,62,250,400,5004
4022,1,0,3.7,59,22,13,441,600,5004
4023,1,1,4.9,2178,42,21,132,1500,5004
4024,1,0,3.3,292,22,20,206,600,5004
4025,1,0,3.8,48,45,62,1192,300,5004
4026,1,0,3.6,122,22,20,1554,550,5004
4027,1,0,4.1,240,28,30,789,500,5004
4028,1,0,3.9,914,28,4,1262,1000,5004
4029,1,1,3.5,551,3,20,1232,600,5004
4030,1,0,4.0,957,44,20,1665,500,5004
4031,0,1,4.0,165,0,4,876,1100,5004
4032,1,1,4.4,1796,41,20,1674,1000,5004
4033,1,0,4.1,99,0,62,535,300,5004
4034,1,0,4.0,827,0,20,1486,500,5004
4035,1,0,3.9,68,0,20,1161,1000,5004
4036,1,0,3.9,231,38,29,1102,400,5004
4037,1,1,4.2,1692,42,13,457,650,5004
